Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Discount,Weather_Condition,Holiday_Promotion,Competitor_Pricing,Seasonality,Inventory_Sales_Ratio,Sell_Through_Rate,Forecast_Accuracy,Supply_Gap,Inventory_Status
2022-10-17,S004,P0012,Groceries,South,199,47,46,64.4,17.09,0,Cloudy,0,20.21,Spring,4.23404255319149,0.1910569105691057,-0.2701863354037268,152,Overstocked
2022-10-17,S004,P0013,Furniture,South,412,289,178,308.42,56.14,5,Snowy,1,58.18,Winter,1.42560553633218,0.4122681883024251,-0.06296608520848199,123,In stock
2022-10-17,S004,P0014,Groceries,East,72,22,105,15.32,21.55,10,Rainy,1,23.7,Spring,3.272727272727273,0.23404255319148937,0.30363636363636365,50,Overstocked
2022-10-17,S004,P0015,Clothing,West,469,36,52,53.81,65.38,15,Snowy,0,67.76,Spring,13.027777777777779,0.07128712871287128,-0.3309793718639658,433,Overstocked
2022-10-17,S004,P0016,Electronics,East,458,394,43,413.04,83.87,0,Snowy,1,85.58,Winter,1.1624365482233503,0.4624413145539906,-0.046097230292465666,64,In stock
2022-10-17,S004,P0017,Electronics,North,145,102,190,111.55,46.44,15,Sunny,0,47.79,Autumn,1.4215686274509804,0.41295546558704455,-0.0856118332586284,43,In stock
2022-10-17,S004,P0018,Electronics,South,254,65,115,72.65,22.61,5,Rainy,0,20.76,Winter,3.9076923076923076,0.20376175548589343,-0.10529938059187895,189,Overstocked
2022-10-17,S004,P0019,Groceries,South,411,77,38,96.28,91.47,5,Rainy,1,95.15,Autumn,5.337662337662338,0.15778688524590165,-0.2002492729538845,334,Overstocked
2022-10-17,S004,P0020,Toys,West,242,12,111,4.47,24.32,0,Snowy,1,20.21,Autumn,20.166666666666668,0.047244094488188976,0.6275000000000001,230,Overstocked
2022-10-17,S005,P0001,Furniture,South,96,24,139,31.3,53.1,0,Cloudy,1,57.48,Spring,4.0,0.2,-0.23322683706070288,72,Overstocked
2022-10-17,S005,P0002,Toys,South,449,261,176,260.89,82.19,15,Sunny,0,85.03,Autumn,1.7203065134099618,0.3676056338028169,0.00042145593869737026,188,Overstocked
2022-10-17,S005,P0003,Electronics,South,311,60,32,61.65,72.88,5,Cloudy,1,69.2,Autumn,5.183333333333334,0.16172506738544473,-0.02676399026763988,251,Overstocked
2022-10-17,S005,P0004,Electronics,West,168,140,170,131.89,95.7,10,Snowy,1,98.83,Summer,1.2,0.45454545454545453,0.057928571428571524,28,In stock
2022-10-17,S005,P0005,Furniture,West,362,88,152,104.71,71.61,10,Rainy,1,70.16,Winter,4.113636363636363,0.19555555555555557,-0.15958361188043163,274,Overstocked
2022-10-17,S005,P0006,Groceries,South,395,140,105,148.93,72.27,10,Cloudy,1,77.08,Winter,2.8214285714285716,0.2616822429906542,-0.059961055529443405,255,Overstocked
2022-10-17,S005,P0007,Furniture,West,440,423,128,421.02,41.3,10,Cloudy,1,40.65,Autumn,1.0401891252955082,0.4901506373117034,0.00468085106382983,17,In stock
2022-10-17,S005,P0008,Toys,North,83,22,116,24.22,28.74,5,Sunny,1,32.59,Summer,3.772727272727273,0.20952380952380953,-0.09165978530140376,61,Overstocked
2022-10-17,S005,P0009,Groceries,West,288,151,164,141.34,11.21,10,Cloudy,1,16.1,Summer,1.9072847682119205,0.3439635535307517,0.0639735099337748,137,Overstocked
2022-10-17,S005,P0010,Toys,South,462,232,157,245.88,49.2,10,Snowy,1,48.53,Winter,1.9913793103448276,0.33429394812680113,-0.05645030095981778,230,Overstocked
2022-10-17,S005,P0011,Electronics,South,76,27,39,41.23,47.66,5,Snowy,0,51.65,Winter,2.814814814814815,0.2621359223300971,-0.34513703613873387,49,Overstocked
2022-10-17,S005,P0012,Electronics,South,55,47,64,59.91,59.58,20,Sunny,0,64.24,Autumn,1.1702127659574468,0.46078431372549017,-0.21548990151894504,8,In stock
2022-10-17,S005,P0013,Electronics,South,336,213,138,230.27,62.62,5,Rainy,1,67.21,Spring,1.5774647887323943,0.3879781420765027,-0.07499891431797459,123,Overstocked
2022-10-17,S005,P0014,Groceries,West,88,8,28,12.65,78.19,20,Cloudy,0,78.66,Spring,11.0,0.08333333333333333,-0.36758893280632415,80,Overstocked
2022-10-17,S005,P0015,Electronics,West,171,68,126,60.7,81.85,20,Cloudy,0,82.21,Spring,2.514705882352941,0.28451882845188287,0.10735294117647054,103,Overstocked
2022-10-17,S005,P0016,Furniture,East,366,223,53,233.96,53.04,20,Sunny,0,57.36,Summer,1.641255605381166,0.37860780984719866,-0.04684561463498037,143,Overstocked
2022-10-17,S005,P0017,Furniture,North,352,73,119,78.77,66.47,10,Cloudy,1,65.03,Autumn,4.821917808219178,0.17176470588235293,-0.073251237780881,279,Overstocked
2022-10-17,S005,P0018,Toys,West,66,62,62,52.5,44.91,15,Sunny,0,41.51,Summer,1.064516129032258,0.484375,0.1532258064516129,4,In stock
2022-10-17,S005,P0019,Groceries,West,420,316,52,307.71,15.82,10,Snowy,1,14.31,Spring,1.3291139240506329,0.42934782608695654,0.02623417721518994,104,In stock
2022-10-17,S005,P0020,Toys,West,66,30,127,41.43,10.35,20,Cloudy,0,7.36,Winter,2.2,0.3125,-0.27588703837798695,36,Overstocked
2022-10-18,S001,P0001,Furniture,East,403,274,115,270.03,83.62,10,Cloudy,1,79.44,Summer,1.4708029197080292,0.40472673559822747,0.01448905109489061,129,In stock
2022-10-18,S001,P0002,Groceries,East,226,99,171,115.21,39.81,10,Cloudy,0,43.39,Autumn,2.282828282828283,0.3046153846153846,-0.14069959204930124,127,Overstocked
2022-10-18,S001,P0003,Toys,South,426,80,156,88.94,23.72,20,Cloudy,0,22.49,Winter,5.325,0.15810276679841898,-0.10051720260850008,346,Overstocked
2022-10-18,S001,P0004,Furniture,East,426,141,85,137.06,18.4,0,Sunny,0,19.22,Winter,3.021276595744681,0.24867724867724866,0.0279432624113475,285,Overstocked
2022-10-18,S001,P0005,Groceries,East,185,172,136,163.82,95.26,10,Sunny,1,95.97,Autumn,1.0755813953488371,0.48179271708683474,0.04755813953488376,13,In stock
2022-10-18,S001,P0006,Toys,East,488,152,107,156.44,65.52,5,Cloudy,0,65.2,Winter,3.210526315789474,0.2375,-0.02838148811045767,336,Overstocked
2022-10-18,S001,P0007,Clothing,North,70,46,47,51.1,58.62,10,Cloudy,1,57.33,Winter,1.5217391304347827,0.39655172413793105,-0.09980430528375736,24,Overstocked
2022-10-18,S001,P0008,Furniture,North,365,290,111,286.52,51.27,20,Cloudy,1,53.46,Winter,1.2586206896551724,0.44274809160305345,0.012000000000000063,75,In stock
2022-10-18,S001,P0009,Electronics,North,369,205,101,206.79,57.83,15,Sunny,1,57.96,Spring,1.8,0.35714285714285715,-0.008656124570820602,164,Overstocked
2022-10-18,S001,P0010,Furniture,West,271,111,27,130.67,55.12,5,Snowy,0,52.23,Autumn,2.4414414414414414,0.2905759162303665,-0.1505318741868829,160,Overstocked
2022-10-18,S001,P0011,Toys,West,301,226,106,244.06,73.09,10,Rainy,0,75.79,Autumn,1.331858407079646,0.428842504743833,-0.07399819716463166,75,In stock
2022-10-18,S001,P0012,Clothing,East,91,18,23,20.98,24.14,15,Sunny,1,22.68,Autumn,5.055555555555555,0.1651376146788991,-0.1420400381315539,73,Overstocked
2022-10-18,S001,P0013,Furniture,South,444,94,59,89.61,10.63,5,Snowy,1,13.53,Winter,4.723404255319149,0.17472118959107807,0.046702127659574474,350,Overstocked
2022-10-18,S001,P0014,Electronics,North,191,110,130,113.99,75.19,15,Sunny,1,78.01,Winter,1.7363636363636363,0.3654485049833887,-0.03500307044477582,81,Overstocked
2022-10-18,S001,P0015,Clothing,West,105,58,188,55.24,65.64,20,Cloudy,1,61.05,Winter,1.8103448275862069,0.3558282208588957,0.04758620689655169,47,Overstocked
2022-10-18,S001,P0016,Clothing,East,202,184,112,188.71,36.18,10,Cloudy,1,35.0,Winter,1.0978260869565217,0.47668393782383417,-0.024958931694133896,18,In stock
2022-10-18,S001,P0017,Toys,East,363,68,109,70.39,61.62,15,Cloudy,1,63.42,Autumn,5.338235294117647,0.15777262180974477,-0.033953686603210693,295,Overstocked
2022-10-18,S001,P0018,Groceries,East,486,88,93,96.35,18.34,20,Sunny,1,16.56,Autumn,5.5227272727272725,0.15331010452961671,-0.08666320705760244,398,Overstocked
2022-10-18,S001,P0019,Toys,West,434,380,125,379.21,62.89,20,Cloudy,0,59.88,Spring,1.1421052631578947,0.4668304668304668,0.0020789473684211064,54,In stock
2022-10-18,S001,P0020,Clothing,East,327,149,193,157.59,46.81,5,Rainy,1,50.89,Winter,2.1946308724832213,0.3130252100840336,-0.054508534805507984,178,Overstocked
2022-10-18,S002,P0001,Clothing,South,388,115,168,114.86,69.11,15,Rainy,0,67.47,Autumn,3.373913043478261,0.2286282306163022,0.001217391304347831,273,Overstocked
2022-10-18,S002,P0002,Electronics,South,318,286,146,297.06,40.53,5,Sunny,1,37.34,Spring,1.1118881118881119,0.4735099337748344,-0.03723153571669024,32,In stock
2022-10-18,S002,P0003,Clothing,East,261,162,115,161.55,66.99,10,Rainy,0,68.23,Winter,1.6111111111111112,0.3829787234042553,0.0027777777777777076,99,Overstocked
2022-10-18,S002,P0004,Toys,East,250,127,58,144.62,45.05,10,Cloudy,0,46.88,Summer,1.968503937007874,0.33687002652519893,-0.1218365371317937,123,Overstocked
2022-10-18,S002,P0005,Groceries,East,399,369,114,369.49,75.12,15,Sunny,1,76.17,Autumn,1.08130081300813,0.48046875,-0.0013261522639313895,30,In stock
2022-10-18,S002,P0006,Furniture,South,243,127,146,137.24,27.35,5,Cloudy,1,32.11,Summer,1.9133858267716535,0.34324324324324323,-0.07461381521422332,116,Overstocked
2022-10-18,S002,P0007,Electronics,North,81,17,96,29.73,22.18,0,Sunny,1,22.84,Spring,4.764705882352941,0.17346938775510204,-0.42818701648166835,64,Overstocked
2022-10-18,S002,P0008,Toys,East,451,2,134,12.58,57.25,0,Snowy,0,53.46,Summer,225.5,0.004415011037527594,-0.8410174880763116,449,Overstocked
2022-10-18,S002,P0009,Furniture,East,413,251,38,266.64,60.22,5,Cloudy,1,63.03,Summer,1.6454183266932272,0.37801204819277107,-0.05865586558655861,162,Overstocked
2022-10-18,S002,P0010,Clothing,South,359,5,198,18.15,63.28,0,Rainy,1,62.11,Spring,71.8,0.013736263736263736,-0.7245179063360881,354,Overstocked
2022-10-18,S002,P0011,Toys,West,472,252,192,260.17,83.43,15,Rainy,0,79.99,Summer,1.873015873015873,0.34806629834254144,-0.03140254449014112,220,Overstocked
2022-10-18,S002,P0012,Furniture,North,432,142,75,155.47,32.31,20,Rainy,0,29.2,Winter,3.0422535211267605,0.24738675958188153,-0.0866405094230398,290,Overstocked
2022-10-18,S002,P0013,Clothing,North,128,75,121,90.98,60.01,0,Rainy,1,63.71,Summer,1.7066666666666668,0.3694581280788177,-0.1756429984612003,53,Overstocked
2022-10-18,S002,P0014,Electronics,South,445,21,67,16.66,16.76,0,Rainy,0,15.47,Winter,21.19047619047619,0.045064377682403435,0.20666666666666667,424,Overstocked
2022-10-18,S002,P0015,Electronics,South,440,433,147,440.86,96.26,5,Rainy,1,98.55,Summer,1.0161662817551964,0.4959908361970218,-0.01782878918477524,7,In stock
2022-10-18,S002,P0016,Furniture,West,317,41,84,49.11,20.88,15,Snowy,1,17.34,Summer,7.7317073170731705,0.11452513966480447,-0.16513948279372836,276,Overstocked
2022-10-18,S002,P0017,Furniture,North,407,186,75,180.95,23.33,20,Sunny,0,21.38,Autumn,2.1881720430107525,0.3136593591905565,0.027150537634408663,221,Overstocked
2022-10-18,S002,P0018,Groceries,North,132,108,161,113.38,60.37,0,Cloudy,1,61.15,Summer,1.2222222222222223,0.45,-0.04745104956782498,24,In stock
2022-10-18,S002,P0019,Electronics,South,93,91,69,82.26,30.73,15,Sunny,1,33.73,Winter,1.021978021978022,0.4945652173913043,0.09604395604395599,2,In stock
2022-10-18,S002,P0020,Groceries,West,247,109,165,126.72,72.25,20,Sunny,0,73.93,Autumn,2.2660550458715596,0.3061797752808989,-0.1398358585858586,138,Overstocked
2022-10-18,S003,P0001,Electronics,East,479,156,149,150.5,14.49,0,Snowy,1,17.3,Summer,3.0705128205128207,0.24566929133858267,0.035256410256410256,323,Overstocked
2022-10-18,S003,P0002,Electronics,West,58,55,132,52.47,78.32,15,Snowy,1,73.59,Winter,1.0545454545454545,0.48672566371681414,0.04600000000000002,3,In stock
2022-10-18,S003,P0003,Groceries,South,338,205,179,196.36,89.98,10,Rainy,0,91.3,Autumn,1.648780487804878,0.3775322283609576,0.04214634146341457,133,Overstocked
2022-10-18,S003,P0004,Groceries,South,72,64,140,72.14,18.78,5,Snowy,1,18.66,Summer,1.125,0.47058823529411764,-0.11283615192680899,8,In stock
2022-10-18,S003,P0005,Furniture,South,141,71,96,74.97,45.86,10,Cloudy,0,45.54,Autumn,1.9859154929577465,0.33490566037735847,-0.05295451513938908,70,Overstocked
2022-10-18,S003,P0006,Toys,North,74,11,151,24.46,12.1,0,Sunny,0,8.43,Autumn,6.7272727272727275,0.12941176470588237,-0.5502861815208504,63,Overstocked
2022-10-18,S003,P0007,Clothing,South,480,242,57,234.94,37.82,15,Snowy,0,35.52,Autumn,1.9834710743801653,0.33518005540166207,0.029173553719008274,238,Overstocked
2022-10-18,S003,P0008,Toys,North,291,2,163,15.49,84.88,5,Rainy,1,81.54,Summer,145.5,0.006825938566552901,-0.8708844415752098,289,Overstocked
2022-10-18,S003,P0009,Electronics,West,178,93,61,86.29,90.06,0,Cloudy,1,91.01,Summer,1.913978494623656,0.34317343173431736,0.07215053763440854,85,Overstocked
2022-10-18,S003,P0010,Clothing,North,412,236,57,250.88,21.71,10,Snowy,1,24.12,Winter,1.7457627118644068,0.36419753086419754,-0.0593112244897959,176,Overstocked
2022-10-18,S003,P0011,Electronics,West,180,176,101,184.56,23.09,5,Sunny,0,19.64,Summer,1.0227272727272727,0.4943820224719101,-0.04638058084091896,4,In stock
2022-10-18,S003,P0012,Groceries,North,481,293,31,302.58,10.85,20,Sunny,1,14.59,Winter,1.6416382252559727,0.3785529715762274,-0.0316610483178002,188,Overstocked
2022-10-18,S003,P0013,Electronics,South,389,193,122,189.8,86.11,20,Rainy,0,85.16,Spring,2.0155440414507773,0.3316151202749141,0.016580310880828956,196,Overstocked
2022-10-18,S003,P0014,Groceries,East,174,8,186,23.05,30.45,0,Sunny,1,32.0,Autumn,21.75,0.04395604395604396,-0.6529284164859003,166,Overstocked
2022-10-18,S003,P0015,Furniture,North,96,2,97,10.31,53.07,15,Cloudy,0,57.71,Autumn,48.0,0.02040816326530612,-0.8060135790494666,94,Overstocked
2022-10-18,S003,P0016,Toys,South,93,34,111,37.32,24.5,10,Rainy,1,22.28,Autumn,2.735294117647059,0.2677165354330709,-0.08896034297963559,59,Overstocked
2022-10-18,S003,P0017,Electronics,East,446,149,150,143.51,63.18,10,Cloudy,0,64.24,Winter,2.9932885906040267,0.2504201680672269,0.03684563758389268,297,Overstocked
2022-10-18,S003,P0018,Clothing,North,226,29,153,39.29,20.62,15,Sunny,1,21.18,Spring,7.793103448275862,0.11372549019607843,-0.2618987019597862,197,Overstocked
2022-10-18,S003,P0019,Electronics,West,351,161,65,155.24,33.19,15,Cloudy,1,28.89,Winter,2.1801242236024843,0.314453125,0.03577639751552789,190,Overstocked
2022-10-18,S003,P0020,Groceries,North,389,196,106,186.51,69.56,15,Rainy,0,68.18,Winter,1.9846938775510203,0.335042735042735,0.04841836734693882,193,Overstocked
2022-10-18,S004,P0001,Electronics,West,380,20,86,31.15,88.71,0,Sunny,1,87.31,Spring,19.0,0.05,-0.35794542536115564,360,Overstocked
2022-10-18,S004,P0002,Groceries,West,375,218,28,233.24,72.15,5,Rainy,0,73.67,Winter,1.7201834862385321,0.3676222596964587,-0.06534042188303897,157,Overstocked
2022-10-18,S004,P0003,Groceries,South,334,136,188,147.78,86.8,20,Sunny,1,86.01,Winter,2.4558823529411766,0.28936170212765955,-0.07971308702124781,198,Overstocked
2022-10-18,S004,P0004,Electronics,South,496,52,101,46.77,70.08,20,Cloudy,0,72.43,Spring,9.538461538461538,0.0948905109489051,0.10057692307692302,444,Overstocked
2022-10-18,S004,P0005,Groceries,West,436,366,63,380.66,69.26,0,Sunny,0,65.05,Spring,1.1912568306010929,0.456359102244389,-0.03851205800451853,70,In stock
2022-10-18,S004,P0006,Groceries,South,306,161,141,156.27,80.14,5,Sunny,1,85.1,Winter,1.9006211180124224,0.34475374732334046,0.029378881987577578,145,Overstocked
2022-10-18,S004,P0007,Toys,South,294,86,121,102.53,13.12,10,Rainy,0,8.3,Summer,3.4186046511627906,0.22631578947368422,-0.16122110601775091,208,Overstocked
2022-10-18,S004,P0008,Electronics,South,373,356,98,370.63,74.81,10,Snowy,0,74.56,Spring,1.047752808988764,0.4883401920438957,-0.03947332919623343,17,In stock
2022-10-18,S004,P0009,Groceries,South,372,130,139,122.24,65.12,10,Rainy,0,67.43,Autumn,2.8615384615384616,0.2589641434262948,0.05969230769230773,242,Overstocked
2022-10-18,S004,P0010,Electronics,South,91,50,78,43.19,92.33,0,Sunny,1,91.91,Spring,1.82,0.3546099290780142,0.13620000000000004,41,Overstocked
2022-10-18,S004,P0011,Groceries,South,88,24,128,34.42,73.7,5,Rainy,0,74.93,Spring,3.6666666666666665,0.21428571428571427,-0.3027309703660663,64,Overstocked
2022-10-18,S004,P0012,Toys,West,272,183,127,178.11,99.29,10,Rainy,1,95.34,Winter,1.4863387978142077,0.4021978021978022,0.02672131147540976,89,In stock
2022-10-18,S004,P0013,Groceries,North,144,27,123,39.38,57.82,15,Sunny,1,53.87,Summer,5.333333333333333,0.15789473684210525,-0.31437277805992897,117,Overstocked
2022-10-18,S004,P0014,Clothing,South,373,102,52,96.25,24.98,5,Cloudy,0,26.15,Winter,3.656862745098039,0.21473684210526317,0.056372549019607844,271,Overstocked
2022-10-18,S004,P0015,Toys,West,78,22,57,17.47,31.34,20,Cloudy,1,29.32,Winter,3.5454545454545454,0.22,0.20590909090909096,56,Overstocked
2022-10-18,S004,P0016,Toys,West,372,176,184,178.72,27.67,10,Cloudy,0,31.95,Winter,2.1136363636363638,0.32116788321167883,-0.015219337511190683,196,Overstocked
2022-10-18,S004,P0017,Clothing,South,299,292,118,287.04,92.26,15,Sunny,1,94.82,Winter,1.023972602739726,0.494077834179357,0.016986301369862945,7,In stock
2022-10-18,S004,P0018,Clothing,South,278,257,154,264.83,56.81,15,Rainy,1,56.99,Summer,1.0817120622568093,0.4803738317757009,-0.029566136766982533,21,In stock
2022-10-18,S004,P0019,Electronics,North,436,387,34,399.63,51.35,5,Sunny,0,54.09,Summer,1.1266149870801034,0.47023086269744835,-0.03160423391637263,49,In stock
2022-10-18,S004,P0020,Toys,East,234,126,21,131.52,10.99,20,Sunny,0,13.53,Winter,1.8571428571428572,0.35,-0.0419708029197081,108,Overstocked
2022-10-18,S005,P0001,Clothing,North,406,182,85,200.04,69.94,5,Snowy,0,71.21,Autumn,2.230769230769231,0.30952380952380953,-0.09018196360727851,224,Overstocked
2022-10-18,S005,P0002,Electronics,North,185,97,85,93.62,78.24,10,Sunny,1,76.71,Summer,1.907216494845361,0.34397163120567376,0.03484536082474222,88,Overstocked
2022-10-18,S005,P0003,Clothing,North,113,96,36,112.01,70.73,5,Sunny,1,71.86,Autumn,1.1770833333333333,0.45933014354066987,-0.14293366663690746,17,In stock
2022-10-18,S005,P0004,Clothing,North,293,26,183,18.93,60.72,5,Snowy,1,56.4,Spring,11.26923076923077,0.08150470219435736,0.27192307692307693,267,Overstocked
2022-10-18,S005,P0005,Groceries,East,357,261,110,258.68,85.66,0,Snowy,0,88.74,Winter,1.367816091954023,0.4223300970873786,0.008888888888888863,96,In stock
2022-10-18,S005,P0006,Toys,West,60,40,149,46.69,87.19,5,Snowy,0,86.32,Spring,1.5,0.4,-0.14328550010708926,20,In stock
2022-10-18,S005,P0007,Toys,East,354,14,195,23.01,98.35,5,Cloudy,1,101.35,Winter,25.285714285714285,0.03804347826086957,-0.3915688830943069,340,Overstocked
2022-10-18,S005,P0008,Toys,South,269,173,133,192.83,72.43,0,Cloudy,1,69.39,Autumn,1.5549132947976878,0.3914027149321267,-0.10283669553492719,96,Overstocked
2022-10-18,S005,P0009,Electronics,North,397,314,130,327.08,84.63,5,Snowy,0,87.39,Spring,1.2643312101910829,0.44163150492264414,-0.039990216460804646,83,In stock
2022-10-18,S005,P0010,Furniture,East,67,54,171,58.14,70.46,10,Cloudy,1,71.58,Autumn,1.2407407407407407,0.4462809917355372,-0.07120743034055728,13,In stock
2022-10-18,S005,P0011,Groceries,East,218,17,71,26.74,32.31,15,Sunny,1,34.88,Spring,12.823529411764707,0.07234042553191489,-0.36424831712789824,201,Overstocked
2022-10-18,S005,P0012,Clothing,East,413,264,76,261.86,30.96,20,Snowy,1,30.31,Summer,1.5643939393939394,0.38995568685376664,0.008106060606060554,149,Overstocked
2022-10-18,S005,P0013,Toys,South,299,86,90,102.44,55.67,5,Sunny,1,60.63,Autumn,3.4767441860465116,0.22337662337662337,-0.16048418586489652,213,Overstocked
2022-10-18,S005,P0014,Furniture,North,433,433,62,438.93,40.74,10,Sunny,1,42.17,Summer,1.0,0.5,-0.01351012689950563,0,In stock
2022-10-18,S005,P0015,Electronics,West,269,146,37,159.89,50.32,0,Rainy,0,45.93,Summer,1.8424657534246576,0.35180722891566263,-0.08687222465444985,123,Overstocked
2022-10-18,S005,P0016,Groceries,West,69,5,45,2.42,18.47,15,Sunny,1,15.16,Winter,13.8,0.06756756756756757,0.516,64,Overstocked
2022-10-18,S005,P0017,Furniture,West,430,37,198,53.05,75.89,15,Rainy,0,76.87,Summer,11.621621621621621,0.07922912205567452,-0.3025447690857681,393,Overstocked
2022-10-18,S005,P0018,Electronics,West,303,93,128,112.34,50.88,15,Snowy,1,54.69,Winter,3.2580645161290325,0.23484848484848486,-0.17215595513619372,210,Overstocked
2022-10-18,S005,P0019,Clothing,South,410,251,62,241.13,70.37,5,Cloudy,1,74.93,Winter,1.6334661354581674,0.37972768532526474,0.03932270916334663,159,Overstocked
2022-10-18,S005,P0020,Clothing,West,445,308,149,326.04,69.12,5,Sunny,1,73.57,Winter,1.4448051948051948,0.40903054448871184,-0.055330634278002756,137,In stock
2022-10-19,S001,P0001,Furniture,East,125,50,99,49.85,67.28,0,Rainy,0,69.32,Spring,2.5,0.2857142857142857,0.0029999999999999714,75,Overstocked
2022-10-19,S001,P0002,Groceries,East,448,113,183,124.18,78.98,5,Sunny,0,82.22,Autumn,3.9646017699115044,0.2014260249554367,-0.0900306007408601,335,Overstocked
2022-10-19,S001,P0003,Groceries,North,182,58,84,71.7,66.46,15,Cloudy,0,65.53,Summer,3.1379310344827585,0.24166666666666667,-0.19107391910739194,124,Overstocked
2022-10-19,S001,P0004,Furniture,North,428,196,192,208.84,80.47,5,Rainy,1,75.57,Summer,2.183673469387755,0.3141025641025641,-0.06148247462171999,232,Overstocked
2022-10-19,S001,P0005,Electronics,South,181,74,148,89.09,33.85,5,Snowy,0,35.17,Winter,2.445945945945946,0.2901960784313726,-0.16937927938040187,107,Overstocked
2022-10-19,S001,P0006,Toys,North,405,295,122,304.42,20.26,20,Sunny,1,23.21,Spring,1.3728813559322033,0.42142857142857143,-0.03094409040141914,110,In stock
2022-10-19,S001,P0007,Clothing,South,282,190,30,185.09,18.33,20,Rainy,1,18.68,Spring,1.4842105263157894,0.4025423728813559,0.025842105263157878,92,In stock
2022-10-19,S001,P0008,Toys,West,283,92,118,91.56,78.86,5,Rainy,0,78.19,Spring,3.0760869565217392,0.24533333333333332,0.004782608695652149,191,Overstocked
2022-10-19,S001,P0009,Toys,West,398,194,27,184.5,75.48,15,Cloudy,0,79.76,Autumn,2.051546391752577,0.3277027027027027,0.04896907216494845,204,Overstocked
2022-10-19,S001,P0010,Toys,South,297,78,163,70.7,49.84,20,Snowy,1,46.0,Spring,3.8076923076923075,0.208,0.09358974358974355,219,Overstocked
2022-10-19,S001,P0011,Furniture,North,472,410,161,412.18,31.27,10,Sunny,1,34.08,Winter,1.1512195121951219,0.46485260770975056,-0.005288951428987352,62,In stock
2022-10-19,S001,P0012,Furniture,North,251,166,186,171.1,76.35,10,Snowy,0,71.42,Summer,1.5120481927710843,0.3980815347721823,-0.029807130333138483,85,Overstocked
2022-10-19,S001,P0013,Groceries,East,172,128,162,131.09,46.63,5,Rainy,1,44.36,Autumn,1.34375,0.4266666666666667,-0.023571592036005822,44,In stock
2022-10-19,S001,P0014,Groceries,East,455,447,119,444.08,46.52,15,Cloudy,0,45.85,Spring,1.0178970917225951,0.4955654101995565,0.0065324384787472396,8,In stock
2022-10-19,S001,P0015,Groceries,East,379,253,57,263.92,57.0,15,Cloudy,0,54.8,Winter,1.4980237154150198,0.40031645569620256,-0.0413761745983632,126,In stock
2022-10-19,S001,P0016,Toys,East,116,69,42,83.5,54.26,0,Cloudy,0,53.41,Summer,1.681159420289855,0.372972972972973,-0.17365269461077845,47,Overstocked
2022-10-19,S001,P0017,Electronics,West,137,12,114,24.93,84.26,20,Rainy,0,82.58,Autumn,11.416666666666666,0.08053691275167785,-0.5186522262334536,125,Overstocked
2022-10-19,S001,P0018,Groceries,North,298,8,80,3.3,61.36,15,Rainy,0,58.37,Spring,37.25,0.026143790849673203,0.5875,290,Overstocked
2022-10-19,S001,P0019,Toys,West,140,119,27,136.23,98.66,10,Sunny,0,98.29,Spring,1.1764705882352942,0.4594594594594595,-0.12647728106878067,21,In stock
2022-10-19,S001,P0020,Clothing,West,275,66,195,79.4,52.01,5,Cloudy,1,51.62,Summer,4.166666666666667,0.1935483870967742,-0.16876574307304792,209,Overstocked
2022-10-19,S002,P0001,Clothing,East,247,81,33,72.25,47.26,20,Cloudy,1,47.16,Autumn,3.049382716049383,0.24695121951219512,0.10802469135802469,166,Overstocked
2022-10-19,S002,P0002,Furniture,North,82,69,118,69.84,46.09,5,Snowy,0,48.17,Winter,1.1884057971014492,0.45695364238410596,-0.012027491408934755,13,In stock
2022-10-19,S002,P0003,Furniture,East,89,84,131,84.28,78.15,20,Rainy,1,74.94,Spring,1.0595238095238095,0.48554913294797686,-0.003322259136212638,5,In stock
2022-10-19,S002,P0004,Groceries,East,87,29,85,21.1,30.0,0,Rainy,0,34.68,Summer,3.0,0.25,0.2724137931034482,58,Overstocked
2022-10-19,S002,P0005,Clothing,East,185,87,30,98.17,42.22,10,Rainy,1,45.84,Summer,2.1264367816091956,0.31985294117647056,-0.11378221452582257,98,Overstocked
2022-10-19,S002,P0006,Groceries,North,274,154,92,145.86,71.25,5,Snowy,1,69.42,Summer,1.7792207792207793,0.3598130841121495,0.05285714285714277,120,Overstocked
2022-10-19,S002,P0007,Toys,East,431,114,57,107.92,49.38,15,Snowy,0,49.92,Autumn,3.780701754385965,0.20917431192660552,0.053333333333333316,317,Overstocked
2022-10-19,S002,P0008,Groceries,North,197,60,160,64.83,82.39,15,Rainy,1,86.49,Spring,3.283333333333333,0.23346303501945526,-0.0745025451180009,137,Overstocked
2022-10-19,S002,P0009,Furniture,East,331,201,131,207.98,22.82,15,Sunny,0,19.79,Spring,1.6467661691542288,0.37781954887218044,-0.03356091931916526,130,Overstocked
2022-10-19,S002,P0010,Clothing,South,343,126,136,124.09,48.63,20,Snowy,1,44.32,Summer,2.7222222222222223,0.26865671641791045,0.015158730158730132,217,Overstocked
2022-10-19,S002,P0011,Toys,West,493,197,143,199.32,47.87,20,Snowy,1,45.97,Winter,2.50253807106599,0.2855072463768116,-0.011639574553481805,296,Overstocked
2022-10-19,S002,P0012,Electronics,East,487,450,119,454.19,39.84,15,Sunny,0,36.02,Spring,1.0822222222222222,0.48025613660619,-0.009225214117439833,37,In stock
